user_id,name,email,signup_date,country,device,transaction_id,amount,payment_method,payment_status,transaction_time,event_id,event_type,event_time,product_id,product_name,category,price
U252,"Amit Rao",user252@gmail.com,2023-04-24,us,android,NULL,NULL,NULL,NULL,NULL,E521,login,2023-08-30,P2,"Basic Plan",subscription,10
U253,"Arjun Patel",user253@gmail.com,2023-06-26,uk,ios,T1923,15,"no payment",success,2023-04-13,E3638,add_to_cart,2023-10-10,P10,"API Access",platform,18
U253,"Arjun Patel",user253@gmail.com,2023-06-26,uk,ios,T1923,15,"no payment",success,2023-04-13,E3190,click,2023-09-27,P8,"AI Insights",feature,30
U253,"Arjun Patel",user253@gmail.com,2023-06-26,uk,ios,T1923,15,"no payment",success,2023-04-13,E1938,view,2023-07-20,P5,"Analytics Dashboard",feature,15
U253,"Arjun Patel",user253@gmail.com,2023-06-26,uk,ios,T1923,15,"no payment",success,2023-04-13,E522,login,2023-07-29,P5,"Analytics Dashboard",feature,15
U253,"Arjun Patel",user253@gmail.com,2023-06-26,uk,ios,T1077,0,upi,success,2023-10-08,E3638,add_to_cart,2023-10-10,P10,"API Access",platform,18
U253,"Arjun Patel",user253@gmail.com,2023-06-26,uk,ios,T1077,0,upi,success,2023-10-08,E3190,click,2023-09-27,P8,"AI Insights",feature,30
U253,"Arjun Patel",user253@gmail.com,2023-06-26,uk,ios,T1077,0,upi,success,2023-10-08,E1938,view,2023-07-20,P5,"Analytics Dashboard",feature,15
U253,"Arjun Patel",user253@gmail.com,2023-06-26,uk,ios,T1077,0,upi,success,2023-10-08,E522,login,2023-07-29,P5,"Analytics Dashboard",feature,15
U253,"Arjun Patel",user253@gmail.com,2023-06-26,uk,ios,T955,10,"credit card",success,2023-07-13,E3638,add_to_cart,2023-10-10,P10,"API Access",platform,18
U253,"Arjun Patel",user253@gmail.com,2023-06-26,uk,ios,T955,10,"credit card",success,2023-07-13,E3190,click,2023-09-27,P8,"AI Insights",feature,30
U253,"Arjun Patel",user253@gmail.com,2023-06-26,uk,ios,T955,10,"credit card",success,2023-07-13,E1938,view,2023-07-20,P5,"Analytics Dashboard",feature,15
U253,"Arjun Patel",user253@gmail.com,2023-06-26,uk,ios,T955,10,"credit card",success,2023-07-13,E522,login,2023-07-29,P5,"Analytics Dashboard",feature,15
U253,"Arjun Patel",user253@gmail.com,2023-06-26,uk,ios,T546,20,upi,success,2023-07-24,E3638,add_to_cart,2023-10-10,P10,"API Access",platform,18
U253,"Arjun Patel",user253@gmail.com,2023-06-26,uk,ios,T546,20,upi,success,2023-07-24,E3190,click,2023-09-27,P8,"AI Insights",feature,30
U253,"Arjun Patel",user253@gmail.com,2023-06-26,uk,ios,T546,20,upi,success,2023-07-24,E1938,view,2023-07-20,P5,"Analytics Dashboard",feature,15
U253,"Arjun Patel",user253@gmail.com,2023-06-26,uk,ios,T546,20,upi,success,2023-07-24,E522,login,2023-07-29,P5,"Analytics Dashboard",feature,15
U254,"Isha Sharma",user254@gmail.com,2023-02-14,us,android,T1886,20,"no payment",success,2023-06-01,E3031,click,2023-04-09,P3,"Pro Plan",subscription,25
U254,"Isha Sharma",user254@gmail.com,2023-02-14,us,android,T1886,20,"no payment",success,2023-06-01,E2125,view,2023-12-05,P7,"CRM Tool",feature,20
U254,"Isha Sharma",user254@gmail.com,2023-02-14,us,android,T1886,20,"no payment",success,2023-06-01,E523,login,2023-11-25,P3,"Pro Plan",subscription,25
U254,"Isha Sharma",user254@gmail.com,2023-02-14,us,android,T99,0,upi,success,2023-11-09,E3031,click,2023-04-09,P3,"Pro Plan",subscription,25
U254,"Isha Sharma",user254@gmail.com,2023-02-14,us,android,T99,0,upi,success,2023-11-09,E2125,view,2023-12-05,P7,"CRM Tool",feature,20
U254,"Isha Sharma",user254@gmail.com,2023-02-14,us,android,T99,0,upi,success,2023-11-09,E523,login,2023-11-25,P3,"Pro Plan",subscription,25
U255,"Amit Singh",user255@gmail.com,2023-11-22,india,web,T1314,60,upi,success,2023-01-15,E2207,view,2023-05-31,P7,"CRM Tool",feature,20
U255,"Amit Singh",user255@gmail.com,2023-11-22,india,web,T1314,60,upi,success,2023-01-15,E2206,view,2023-03-27,P8,"AI Insights",feature,30
U255,"Amit Singh",user255@gmail.com,2023-11-22,india,web,T1314,60,upi,success,2023-01-15,E526,login,2023-07-13,P8,"AI Insights",feature,30
U255,"Amit Singh",user255@gmail.com,2023-11-22,india,web,T1314,60,upi,success,2023-01-15,E525,login,2023-07-15,P6,"Email Automation",feature,12
U255,"Amit Singh",user255@gmail.com,2023-11-22,india,web,T1314,60,upi,success,2023-01-15,E524,login,2023-08-04,P0,Unknown,unknown,0
U255,"Amit Singh",user255@gmail.com,2023-11-22,india,web,T1113,20,"credit card",success,2023-12-04,E2207,view,2023-05-31,P7,"CRM Tool",feature,20
U255,"Amit Singh",user255@gmail.com,2023-11-22,india,web,T1113,20,"credit card",success,2023-12-04,E2206,view,2023-03-27,P8,"AI Insights",feature,30
U255,"Amit Singh",user255@gmail.com,2023-11-22,india,web,T1113,20,"credit card",success,2023-12-04,E526,login,2023-07-13,P8,"AI Insights",feature,30
U255,"Amit Singh",user255@gmail.com,2023-11-22,india,web,T1113,20,"credit card",success,2023-12-04,E525,login,2023-07-15,P6,"Email Automation",feature,12
U255,"Amit Singh",user255@gmail.com,2023-11-22,india,web,T1113,20,"credit card",success,2023-12-04,E524,login,2023-08-04,P0,Unknown,unknown,0
U256,"Isha Singh",user256@gmail.com,2023-05-12,us,unknown,T363,30,"credit card",success,2023-12-12,E3787,add_to_cart,2023-03-30,P6,"Email Automation",feature,12
U256,"Isha Singh",user256@gmail.com,2023-05-12,us,unknown,T363,30,"credit card",success,2023-12-12,E3166,click,2023-05-25,P0,Unknown,unknown,0
U256,"Isha Singh",user256@gmail.com,2023-05-12,us,unknown,T363,30,"credit card",success,2023-12-12,E2230,view,2023-12-31,P3,"Pro Plan",subscription,25
U256,"Isha Singh",user256@gmail.com,2023-05-12,us,unknown,T363,30,"credit card",success,2023-12-12,E528,login,2023-10-04,P0,Unknown,unknown,0
U256,"Isha Singh",user256@gmail.com,2023-05-12,us,unknown,T363,30,"credit card",success,2023-12-12,E527,login,2023-12-16,P2,"Basic Plan",subscription,10
U257,"Neha Kapoor",user257@gmail.com,2023-02-24,us,ios,T1768,0,"debit card",failed,2023-01-31,E529,login,2023-06-28,P0,Unknown,unknown,0
U258,"Arjun Rao",user258@gmail.com,2023-10-27,uk,ios,T1878,0,"credit card",success,2023-07-05,E3403,click,2023-11-11,P1,"Free Plan",subscription,0
U258,"Arjun Rao",user258@gmail.com,2023-10-27,uk,ios,T1878,0,"credit card",success,2023-07-05,E1993,view,2023-07-18,P9,"Mobile App",platform,0
U258,"Arjun Rao",user258@gmail.com,2023-10-27,uk,ios,T1878,0,"credit card",success,2023-07-05,E1992,view,2023-12-04,P2,"Basic Plan",subscription,10
U258,"Arjun Rao",user258@gmail.com,2023-10-27,uk,ios,T1878,0,"credit card",success,2023-07-05,E1991,view,2023-06-14,P4,"Enterprise Plan",subscription,60
U258,"Arjun Rao",user258@gmail.com,2023-10-27,uk,ios,T1878,0,"credit card",success,2023-07-05,E530,login,2023-10-03,P3,"Pro Plan",subscription,25
U258,"Arjun Rao",user258@gmail.com,2023-10-27,uk,ios,T1455,60,upi,success,2023-11-30,E3403,click,2023-11-11,P1,"Free Plan",subscription,0
U258,"Arjun Rao",user258@gmail.com,2023-10-27,uk,ios,T1455,60,upi,success,2023-11-30,E1993,view,2023-07-18,P9,"Mobile App",platform,0
U258,"Arjun Rao",user258@gmail.com,2023-10-27,uk,ios,T1455,60,upi,success,2023-11-30,E1992,view,2023-12-04,P2,"Basic Plan",subscription,10
U258,"Arjun Rao",user258@gmail.com,2023-10-27,uk,ios,T1455,60,upi,success,2023-11-30,E1991,view,2023-06-14,P4,"Enterprise Plan",subscription,60
U258,"Arjun Rao",user258@gmail.com,2023-10-27,uk,ios,T1455,60,upi,success,2023-11-30,E530,login,2023-10-03,P3,"Pro Plan",subscription,25
U258,"Arjun Rao",user258@gmail.com,2023-10-27,uk,ios,T1101,60,"debit card",success,2023-03-14,E3403,click,2023-11-11,P1,"Free Plan",subscription,0
U258,"Arjun Rao",user258@gmail.com,2023-10-27,uk,ios,T1101,60,"debit card",success,2023-03-14,E1993,view,2023-07-18,P9,"Mobile App",platform,0
U258,"Arjun Rao",user258@gmail.com,2023-10-27,uk,ios,T1101,60,"debit card",success,2023-03-14,E1992,view,2023-12-04,P2,"Basic Plan",subscription,10
U258,"Arjun Rao",user258@gmail.com,2023-10-27,uk,ios,T1101,60,"debit card",success,2023-03-14,E1991,view,2023-06-14,P4,"Enterprise Plan",subscription,60
U258,"Arjun Rao",user258@gmail.com,2023-10-27,uk,ios,T1101,60,"debit card",success,2023-03-14,E530,login,2023-10-03,P3,"Pro Plan",subscription,25
U258,"Arjun Rao",user258@gmail.com,2023-10-27,uk,ios,T536,30,upi,success,2023-11-19,E3403,click,2023-11-11,P1,"Free Plan",subscription,0
U258,"Arjun Rao",user258@gmail.com,2023-10-27,uk,ios,T536,30,upi,success,2023-11-19,E1993,view,2023-07-18,P9,"Mobile App",platform,0
U258,"Arjun Rao",user258@gmail.com,2023-10-27,uk,ios,T536,30,upi,success,2023-11-19,E1992,view,2023-12-04,P2,"Basic Plan",subscription,10
U258,"Arjun Rao",user258@gmail.com,2023-10-27,uk,ios,T536,30,upi,success,2023-11-19,E1991,view,2023-06-14,P4,"Enterprise Plan",subscription,60
U258,"Arjun Rao",user258@gmail.com,2023-10-27,uk,ios,T536,30,upi,success,2023-11-19,E530,login,2023-10-03,P3,"Pro Plan",subscription,25
U259,"Amit Kapoor",user259@gmail.com,2023-10-29,uk,ios,T1217,60,upi,success,2023-11-28,E3861,purchase,2023-07-13,P7,"CRM Tool",feature,20
U259,"Amit Kapoor",user259@gmail.com,2023-10-29,uk,ios,T1217,60,upi,success,2023-11-28,E3658,add_to_cart,2023-06-19,P3,"Pro Plan",subscription,25
U259,"Amit Kapoor",user259@gmail.com,2023-10-29,uk,ios,T1217,60,upi,success,2023-11-28,E3175,click,2023-06-02,P2,"Basic Plan",subscription,10
U259,"Amit Kapoor",user259@gmail.com,2023-10-29,uk,ios,T1217,60,upi,success,2023-11-28,E2493,view,2023-12-05,P4,"Enterprise Plan",subscription,60
U259,"Amit Kapoor",user259@gmail.com,2023-10-29,uk,ios,T1217,60,upi,success,2023-11-28,E2492,view,2023-07-16,P7,"CRM Tool",feature,20
U259,"Amit Kapoor",user259@gmail.com,2023-10-29,uk,ios,T1217,60,upi,success,2023-11-28,E532,login,2023-01-02,P4,"Enterprise Plan",subscription,60
U259,"Amit Kapoor",user259@gmail.com,2023-10-29,uk,ios,T1217,60,upi,success,2023-11-28,E531,login,2023-03-07,P9,"Mobile App",platform,0
U259,"Amit Kapoor",user259@gmail.com,2023-10-29,uk,ios,T1100,12,"credit card",failed,2023-01-31,E3861,purchase,2023-07-13,P7,"CRM Tool",feature,20
U259,"Amit Kapoor",user259@gmail.com,2023-10-29,uk,ios,T1100,12,"credit card",failed,2023-01-31,E3658,add_to_cart,2023-06-19,P3,"Pro Plan",subscription,25
U259,"Amit Kapoor",user259@gmail.com,2023-10-29,uk,ios,T1100,12,"credit card",failed,2023-01-31,E3175,click,2023-06-02,P2,"Basic Plan",subscription,10
U259,"Amit Kapoor",user259@gmail.com,2023-10-29,uk,ios,T1100,12,"credit card",failed,2023-01-31,E2493,view,2023-12-05,P4,"Enterprise Plan",subscription,60
U259,"Amit Kapoor",user259@gmail.com,2023-10-29,uk,ios,T1100,12,"credit card",failed,2023-01-31,E2492,view,2023-07-16,P7,"CRM Tool",feature,20
U259,"Amit Kapoor",user259@gmail.com,2023-10-29,uk,ios,T1100,12,"credit card",failed,2023-01-31,E532,login,2023-01-02,P4,"Enterprise Plan",subscription,60
U259,"Amit Kapoor",user259@gmail.com,2023-10-29,uk,ios,T1100,12,"credit card",failed,2023-01-31,E531,login,2023-03-07,P9,"Mobile App",platform,0
U260,"Amit Singh",user260@gmail.com,2023-06-28,india,ios,T2009,12,"credit card",success,2023-08-16,E2403,view,2023-02-05,P7,"CRM Tool",feature,20
U260,"Amit Singh",user260@gmail.com,2023-06-28,india,ios,T2009,12,"credit card",success,2023-08-16,E2402,view,2023-06-07,P3,"Pro Plan",subscription,25
U260,"Amit Singh",user260@gmail.com,2023-06-28,india,ios,T2009,12,"credit card",success,2023-08-16,E2401,view,2023-08-16,P2,"Basic Plan",subscription,10
U260,"Amit Singh",user260@gmail.com,2023-06-28,india,ios,T2009,12,"credit card",success,2023-08-16,E533,login,2023-08-26,P5,"Analytics Dashboard",feature,15
U260,"Amit Singh",user260@gmail.com,2023-06-28,india,ios,T113,20,"no payment",success,2023-08-24,E2403,view,2023-02-05,P7,"CRM Tool",feature,20
U260,"Amit Singh",user260@gmail.com,2023-06-28,india,ios,T113,20,"no payment",success,2023-08-24,E2402,view,2023-06-07,P3,"Pro Plan",subscription,25
U260,"Amit Singh",user260@gmail.com,2023-06-28,india,ios,T113,20,"no payment",success,2023-08-24,E2401,view,2023-08-16,P2,"Basic Plan",subscription,10
U260,"Amit Singh",user260@gmail.com,2023-06-28,india,ios,T113,20,"no payment",success,2023-08-24,E533,login,2023-08-26,P5,"Analytics Dashboard",feature,15
U260,"Amit Singh",user260@gmail.com,2023-06-28,india,ios,T108,12,"debit card",success,2023-08-16,E2403,view,2023-02-05,P7,"CRM Tool",feature,20
U260,"Amit Singh",user260@gmail.com,2023-06-28,india,ios,T108,12,"debit card",success,2023-08-16,E2402,view,2023-06-07,P3,"Pro Plan",subscription,25
U260,"Amit Singh",user260@gmail.com,2023-06-28,india,ios,T108,12,"debit card",success,2023-08-16,E2401,view,2023-08-16,P2,"Basic Plan",subscription,10
U260,"Amit Singh",user260@gmail.com,2023-06-28,india,ios,T108,12,"debit card",success,2023-08-16,E533,login,2023-08-26,P5,"Analytics Dashboard",feature,15
U261,"Arjun Sharma",user261@gmail.com,2023-10-02,india,ios,NULL,NULL,NULL,NULL,NULL,E3789,add_to_cart,2023-06-11,P0,Unknown,unknown,0
U261,"Arjun Sharma",user261@gmail.com,2023-10-02,india,ios,NULL,NULL,NULL,NULL,NULL,E3407,click,2023-07-31,P3,"Pro Plan",subscription,25
U261,"Arjun Sharma",user261@gmail.com,2023-10-02,india,ios,NULL,NULL,NULL,NULL,NULL,E3406,click,2023-06-13,P2,"Basic Plan",subscription,10
U261,"Arjun Sharma",user261@gmail.com,2023-10-02,india,ios,NULL,NULL,NULL,NULL,NULL,E2657,view,2023-10-24,P10,"API Access",platform,18
U261,"Arjun Sharma",user261@gmail.com,2023-10-02,india,ios,NULL,NULL,NULL,NULL,NULL,E2656,view,2023-08-16,P4,"Enterprise Plan",subscription,60
U261,"Arjun Sharma",user261@gmail.com,2023-10-02,india,ios,NULL,NULL,NULL,NULL,NULL,E2655,view,2023-02-06,P2,"Basic Plan",subscription,10
U261,"Arjun Sharma",user261@gmail.com,2023-10-02,india,ios,NULL,NULL,NULL,NULL,NULL,E536,login,2023-05-07,P4,"Enterprise Plan",subscription,60
U261,"Arjun Sharma",user261@gmail.com,2023-10-02,india,ios,NULL,NULL,NULL,NULL,NULL,E535,login,2023-07-14,P9,"Mobile App",platform,0
U261,"Arjun Sharma",user261@gmail.com,2023-10-02,india,ios,NULL,NULL,NULL,NULL,NULL,E534,login,2023-08-06,P9,"Mobile App",platform,0
U262,"Sneha Singh",user262@gmail.com,2023-09-04,india,android,NULL,NULL,NULL,NULL,NULL,E3769,add_to_cart,2023-04-13,P4,"Enterprise Plan",subscription,60
U262,"Sneha Singh",user262@gmail.com,2023-09-04,india,android,NULL,NULL,NULL,NULL,NULL,E3191,click,2023-08-28,P5,"Analytics Dashboard",feature,15
U262,"Sneha Singh",user262@gmail.com,2023-09-04,india,android,NULL,NULL,NULL,NULL,NULL,E2690,view,2023-08-29,P1,"Free Plan",subscription,0
U262,"Sneha Singh",user262@gmail.com,2023-09-04,india,android,NULL,NULL,NULL,NULL,NULL,E538,login,2023-04-07,P5,"Analytics Dashboard",feature,15
U262,"Sneha Singh",user262@gmail.com,2023-09-04,india,android,NULL,NULL,NULL,NULL,NULL,E537,login,2023-03-21,P6,"Email Automation",feature,12
U263,"Amit Sharma",user263@gmail.com,2023-05-10,india,unknown,NULL,NULL,NULL,NULL,NULL,E541,login,2023-01-09,P10,"API Access",platform,18
U263,"Amit Sharma",user263@gmail.com,2023-05-10,india,unknown,NULL,NULL,NULL,NULL,NULL,E540,login,2023-08-03,P0,Unknown,unknown,0
U263,"Amit Sharma",user263@gmail.com,2023-05-10,india,unknown,NULL,NULL,NULL,NULL,NULL,E539,login,2023-01-17,P2,"Basic Plan",subscription,10
U264,"Rahul Mehta",user264@gmail.com,2023-04-08,us,web,T1984,15,upi,success,2023-12-13,E3869,purchase,2023-10-03,P10,"API Access",platform,18
U264,"Rahul Mehta",user264@gmail.com,2023-04-08,us,web,T1984,15,upi,success,2023-12-13,E3754,add_to_cart,2023-03-20,P5,"Analytics Dashboard",feature,15
U264,"Rahul Mehta",user264@gmail.com,2023-04-08,us,web,T1984,15,upi,success,2023-12-13,E3499,click,2023-11-14,P10,"API Access",platform,18
U264,"Rahul Mehta",user264@gmail.com,2023-04-08,us,web,T1984,15,upi,success,2023-12-13,E2782,view,2023-09-17,P9,"Mobile App",platform,0
U264,"Rahul Mehta",user264@gmail.com,2023-04-08,us,web,T1984,15,upi,success,2023-12-13,E542,login,2023-02-04,P4,"Enterprise Plan",subscription,60
U264,"Rahul Mehta",user264@gmail.com,2023-04-08,us,web,T1848,18,"debit card",success,2023-10-19,E3869,purchase,2023-10-03,P10,"API Access",platform,18
U264,"Rahul Mehta",user264@gmail.com,2023-04-08,us,web,T1848,18,"debit card",success,2023-10-19,E3754,add_to_cart,2023-03-20,P5,"Analytics Dashboard",feature,15
U264,"Rahul Mehta",user264@gmail.com,2023-04-08,us,web,T1848,18,"debit card",success,2023-10-19,E3499,click,2023-11-14,P10,"API Access",platform,18
U264,"Rahul Mehta",user264@gmail.com,2023-04-08,us,web,T1848,18,"debit card",success,2023-10-19,E2782,view,2023-09-17,P9,"Mobile App",platform,0
U264,"Rahul Mehta",user264@gmail.com,2023-04-08,us,web,T1848,18,"debit card",success,2023-10-19,E542,login,2023-02-04,P4,"Enterprise Plan",subscription,60
U265,"Karan Kapoor",user265@gmail.com,2023-05-15,uk,web,T1612,0,"debit card",success,2023-02-02,E2862,view,2023-03-15,P6,"Email Automation",feature,12
U265,"Karan Kapoor",user265@gmail.com,2023-05-15,uk,web,T1612,0,"debit card",success,2023-02-02,E2861,view,2023-10-24,P9,"Mobile App",platform,0
U265,"Karan Kapoor",user265@gmail.com,2023-05-15,uk,web,T1612,0,"debit card",success,2023-02-02,E2860,view,2023-02-19,P6,"Email Automation",feature,12
U265,"Karan Kapoor",user265@gmail.com,2023-05-15,uk,web,T1612,0,"debit card",success,2023-02-02,E543,login,2023-01-18,P10,"API Access",platform,18
U265,"Karan Kapoor",user265@gmail.com,2023-05-15,uk,web,T981,15,"debit card",success,2023-10-14,E2862,view,2023-03-15,P6,"Email Automation",feature,12
U265,"Karan Kapoor",user265@gmail.com,2023-05-15,uk,web,T981,15,"debit card",success,2023-10-14,E2861,view,2023-10-24,P9,"Mobile App",platform,0
U265,"Karan Kapoor",user265@gmail.com,2023-05-15,uk,web,T981,15,"debit card",success,2023-10-14,E2860,view,2023-02-19,P6,"Email Automation",feature,12
U265,"Karan Kapoor",user265@gmail.com,2023-05-15,uk,web,T981,15,"debit card",success,2023-10-14,E543,login,2023-01-18,P10,"API Access",platform,18
U265,"Karan Kapoor",user265@gmail.com,2023-05-15,uk,web,T258,12,"credit card",pending,2023-05-11,E2862,view,2023-03-15,P6,"Email Automation",feature,12
U265,"Karan Kapoor",user265@gmail.com,2023-05-15,uk,web,T258,12,"credit card",pending,2023-05-11,E2861,view,2023-10-24,P9,"Mobile App",platform,0
U265,"Karan Kapoor",user265@gmail.com,2023-05-15,uk,web,T258,12,"credit card",pending,2023-05-11,E2860,view,2023-02-19,P6,"Email Automation",feature,12
U265,"Karan Kapoor",user265@gmail.com,2023-05-15,uk,web,T258,12,"credit card",pending,2023-05-11,E543,login,2023-01-18,P10,"API Access",platform,18
U266,"Sneha Sharma",user266@gmail.com,2023-01-11,india,web,T192,10,"no payment",success,2023-07-19,E545,login,2023-05-06,P1,"Free Plan",subscription,0
U266,"Sneha Sharma",user266@gmail.com,2023-01-11,india,web,T192,10,"no payment",success,2023-07-19,E544,login,2023-12-11,P10,"API Access",platform,18
U267,"Priya Patel",user267@gmail.com,2023-06-26,india,web,T1934,10,"credit card",failed,2023-06-03,E2707,view,2023-08-26,P0,Unknown,unknown,0
U267,"Priya Patel",user267@gmail.com,2023-06-26,india,web,T1934,10,"credit card",failed,2023-06-03,E2706,view,2023-07-09,P3,"Pro Plan",subscription,25
U267,"Priya Patel",user267@gmail.com,2023-06-26,india,web,T1934,10,"credit card",failed,2023-06-03,E548,login,2023-04-22,P9,"Mobile App",platform,0
U267,"Priya Patel",user267@gmail.com,2023-06-26,india,web,T1934,10,"credit card",failed,2023-06-03,E547,login,2023-04-30,P8,"AI Insights",feature,30
U267,"Priya Patel",user267@gmail.com,2023-06-26,india,web,T1934,10,"credit card",failed,2023-06-03,E546,login,2023-07-25,P1,"Free Plan",subscription,0
U267,"Priya Patel",user267@gmail.com,2023-06-26,india,web,T1817,30,upi,failed,2023-03-23,E2707,view,2023-08-26,P0,Unknown,unknown,0
U267,"Priya Patel",user267@gmail.com,2023-06-26,india,web,T1817,30,upi,failed,2023-03-23,E2706,view,2023-07-09,P3,"Pro Plan",subscription,25
U267,"Priya Patel",user267@gmail.com,2023-06-26,india,web,T1817,30,upi,failed,2023-03-23,E548,login,2023-04-22,P9,"Mobile App",platform,0
U267,"Priya Patel",user267@gmail.com,2023-06-26,india,web,T1817,30,upi,failed,2023-03-23,E547,login,2023-04-30,P8,"AI Insights",feature,30
U267,"Priya Patel",user267@gmail.com,2023-06-26,india,web,T1817,30,upi,failed,2023-03-23,E546,login,2023-07-25,P1,"Free Plan",subscription,0
U267,"Priya Patel",user267@gmail.com,2023-06-26,india,web,T1501,0,"credit card",success,2023-12-20,E2707,view,2023-08-26,P0,Unknown,unknown,0
U267,"Priya Patel",user267@gmail.com,2023-06-26,india,web,T1501,0,"credit card",success,2023-12-20,E2706,view,2023-07-09,P3,"Pro Plan",subscription,25
U267,"Priya Patel",user267@gmail.com,2023-06-26,india,web,T1501,0,"credit card",success,2023-12-20,E548,login,2023-04-22,P9,"Mobile App",platform,0
U267,"Priya Patel",user267@gmail.com,2023-06-26,india,web,T1501,0,"credit card",success,2023-12-20,E547,login,2023-04-30,P8,"AI Insights",feature,30
U267,"Priya Patel",user267@gmail.com,2023-06-26,india,web,T1501,0,"credit card",success,2023-12-20,E546,login,2023-07-25,P1,"Free Plan",subscription,0
U268,"Rahul Singh",user268@gmail.com,2023-07-23,india,android,T1554,60,"credit card",success,2023-10-27,E3451,click,2023-01-16,P9,"Mobile App",platform,0
U268,"Rahul Singh",user268@gmail.com,2023-07-23,india,android,T1554,60,"credit card",success,2023-10-27,E2345,view,2023-03-18,P5,"Analytics Dashboard",feature,15
U268,"Rahul Singh",user268@gmail.com,2023-07-23,india,android,T1554,60,"credit card",success,2023-10-27,E2344,view,2023-03-02,P0,Unknown,unknown,0
U268,"Rahul Singh",user268@gmail.com,2023-07-23,india,android,T1554,60,"credit card",success,2023-10-27,E2343,view,2023-08-14,P6,"Email Automation",feature,12
U268,"Rahul Singh",user268@gmail.com,2023-07-23,india,android,T1554,60,"credit card",success,2023-10-27,E549,login,2023-09-15,P3,"Pro Plan",subscription,25
U268,"Rahul Singh",user268@gmail.com,2023-07-23,india,android,T196,0,"net banking",success,2023-11-03,E3451,click,2023-01-16,P9,"Mobile App",platform,0
U268,"Rahul Singh",user268@gmail.com,2023-07-23,india,android,T196,0,"net banking",success,2023-11-03,E2345,view,2023-03-18,P5,"Analytics Dashboard",feature,15
U268,"Rahul Singh",user268@gmail.com,2023-07-23,india,android,T196,0,"net banking",success,2023-11-03,E2344,view,2023-03-02,P0,Unknown,unknown,0
U268,"Rahul Singh",user268@gmail.com,2023-07-23,india,android,T196,0,"net banking",success,2023-11-03,E2343,view,2023-08-14,P6,"Email Automation",feature,12
U268,"Rahul Singh",user268@gmail.com,2023-07-23,india,android,T196,0,"net banking",success,2023-11-03,E549,login,2023-09-15,P3,"Pro Plan",subscription,25
U268,"Rahul Singh",user268@gmail.com,2023-07-23,india,android,T179,10,"no payment",success,2023-05-20,E3451,click,2023-01-16,P9,"Mobile App",platform,0
U268,"Rahul Singh",user268@gmail.com,2023-07-23,india,android,T179,10,"no payment",success,2023-05-20,E2345,view,2023-03-18,P5,"Analytics Dashboard",feature,15
U268,"Rahul Singh",user268@gmail.com,2023-07-23,india,android,T179,10,"no payment",success,2023-05-20,E2344,view,2023-03-02,P0,Unknown,unknown,0
U268,"Rahul Singh",user268@gmail.com,2023-07-23,india,android,T179,10,"no payment",success,2023-05-20,E2343,view,2023-08-14,P6,"Email Automation",feature,12
U268,"Rahul Singh",user268@gmail.com,2023-07-23,india,android,T179,10,"no payment",success,2023-05-20,E549,login,2023-09-15,P3,"Pro Plan",subscription,25
U268,"Rahul Singh",user268@gmail.com,2023-07-23,india,android,T105,25,"net banking",success,2023-12-03,E3451,click,2023-01-16,P9,"Mobile App",platform,0
U268,"Rahul Singh",user268@gmail.com,2023-07-23,india,android,T105,25,"net banking",success,2023-12-03,E2345,view,2023-03-18,P5,"Analytics Dashboard",feature,15
U268,"Rahul Singh",user268@gmail.com,2023-07-23,india,android,T105,25,"net banking",success,2023-12-03,E2344,view,2023-03-02,P0,Unknown,unknown,0
U268,"Rahul Singh",user268@gmail.com,2023-07-23,india,android,T105,25,"net banking",success,2023-12-03,E2343,view,2023-08-14,P6,"Email Automation",feature,12
U268,"Rahul Singh",user268@gmail.com,2023-07-23,india,android,T105,25,"net banking",success,2023-12-03,E549,login,2023-09-15,P3,"Pro Plan",subscription,25
U269,"Amit Mehta",user269@gmail.com,2023-06-16,unknown,web,T1204,25,"credit card",success,2023-05-27,E551,login,2023-10-23,P6,"Email Automation",feature,12
U269,"Amit Mehta",user269@gmail.com,2023-06-16,unknown,web,T1204,25,"credit card",success,2023-05-27,E550,login,2023-10-22,P4,"Enterprise Plan",subscription,60
U269,"Amit Mehta",user269@gmail.com,2023-06-16,unknown,web,T814,12,"net banking",success,2023-02-19,E551,login,2023-10-23,P6,"Email Automation",feature,12
U269,"Amit Mehta",user269@gmail.com,2023-06-16,unknown,web,T814,12,"net banking",success,2023-02-19,E550,login,2023-10-22,P4,"Enterprise Plan",subscription,60
U269,"Amit Mehta",user269@gmail.com,2023-06-16,unknown,web,T112,18,"credit card",success,2023-08-17,E551,login,2023-10-23,P6,"Email Automation",feature,12
U269,"Amit Mehta",user269@gmail.com,2023-06-16,unknown,web,T112,18,"credit card",success,2023-08-17,E550,login,2023-10-22,P4,"Enterprise Plan",subscription,60
U270,"Rahul Mehta",user270@gmail.com,2023-02-09,india,unknown,T1566,30,upi,success,2023-01-13,E3910,purchase,2023-07-23,P7,"CRM Tool",feature,20
U270,"Rahul Mehta",user270@gmail.com,2023-02-09,india,unknown,T1566,30,upi,success,2023-01-13,E3667,add_to_cart,2023-08-20,P10,"API Access",platform,18
U270,"Rahul Mehta",user270@gmail.com,2023-02-09,india,unknown,T1566,30,upi,success,2023-01-13,E3297,click,2023-07-05,P0,Unknown,unknown,0
U270,"Rahul Mehta",user270@gmail.com,2023-02-09,india,unknown,T1566,30,upi,success,2023-01-13,E3296,click,2023-09-22,P8,"AI Insights",feature,30
